Accession,luminal protein estrus,luminal protein 0.5,luminal protein 1.5,luminal protein 2.5
Q8BH93,0.5820225380490713,0.5797449820688837,0.5643432349902853,0.5909575588492809
Q6PIP5,0.6082262672116898,0.5368733824518307,0.5759515392719976,0.6183797674725122
A0A338P7E5,0.6348042910258893,0.6081823306340112,0.6370990012443848,0.6624721712470559
Q99JI1,0.5506993815505627,0.0,0.5577709199351224,0.5835748657129654
Q6P5B5,0.0,0.0,0.5024096288365129,0.5136622461383982
Q9EPN1,0.6028236530628216,0.5548970720873373,0.5752494837023412,0.6108212881557139
P49182,0.738015026824292,0.7204893479093036,0.7562128747583416,0.7647328072534477
Q6EDY6,0.5534960391001766,0.5232499186306052,0.5486977567790272,0.0
A0A140T8M3,0.5512365376915632,0.5834174516806547,0.5448404919713639,0.5993715516727665
Q9WV54,0.6080471405950587,0.7792623267016306,0.6182717283293498,0.6312812941945123
Q02105,0.6138499046656943,0.5701899565202724,0.6133899240273076,0.5916845485744346
Q9EPB4,0.6865950642978164,0.6769411374287337,0.6913454366224453,0.6627234731620417
G3X9C2,0.5782447733594285,0.536472508888482,0.5850344706913794,0.6205434506752481
P83741,0.6187812397134702,0.6007778818862637,0.6419881758508421,0.661683121206118
A0A0R4J092,0.6739903797520954,0.631427345984924,0.6178706326739936,0.6189409116736954
A0A0R4J140,0.5925956799204348,0.6475223727712067,0.628850664346153,0.6279731654088124
Q9CWW6,0.7887083548174127,0.7940566225257792,0.7971185683142048,0.8049181143563624
K3W4Q8,0.5734852897133224,0.5902114895343903,0.6007197976118174,0.6223134363029037
P01592,0.562099091043377,0.5248270231222265,0.5851866322025114,0.6234921585422362
A0A0R4J256,0.6591821045041436,0.6405077259162044,0.6653653688100785,0.663170872666157
O88271,0.5863982660231264,0.5567450403283415,0.5753052079153622,0.5900166885830255
Q9ER72,0.5742287639002893,0.5672680628045251,0.5708643519326366,0.5728224435183065
A0A5F8MPP7,0.6356987998634945,0.5828433502301578,0.635845550047218,0.6530207732725236
Q9D5V5,0.6376041978010745,0.6110752933030795,0.6320483142204406,0.6705901653140826
P70333,0.6486832159843295,0.624378427365335,0.6476216420107349,0.655370377703331
Q9Z0Y1,0.6314854970021416,0.6137222215232316,0.6211983142038083,0.6350380690217504
Q9CQH7,0.6300082601320703,0.60511435197898,0.622280665061797,0.6464276410228991
Q6IME9,0.6791443911094772,0.6480250310831521,0.6732250703971796,0.7094543177644327
P36916,0.5917561615868157,0.6310873525823335,0.5657999420432782,0.6077479010744131
O09114,0.6008434746119931,0.745389492201331,0.5996149691228001,0.626635211531317
E0CYT5,0.6255765865376091,0.6086038186089522,0.614575877073347,0.5945373335043874
A0A1D5RLN7,0.5820168984276987,0.6069130658570147,0.6201210552415658,0.6671636673532104
Q9D358,0.680049208291313,0.6429603687714247,0.6781180105520976,0.68289499020206
Q9D9X8,0.0,0.6220581355712319,0.47926652242033185,0.0
Q8VDG5,0.6138658488088832,0.5704048841530482,0.6023172428695098,0.6080814438049319
P49442,0.0,0.0,0.5593550834154108,0.5802053233905444
H3BJZ9,0.6460931608430156,0.5862319888849056,0.5904316196085173,0.7158786315569612
P84104,0.7009311637936395,0.6771024839297349,0.694355272949108,0.7161654267291537
Q8BFZ9,0.5666643541775085,0.0,0.5175746109129249,0.5903624413575315
Q61187,0.6167395791690823,0.6159383226627811,0.6172383342585308,0.6281104918528291
P62257,0.6129441145436754,0.584382719702025,0.6075442412975226,0.5850368677835782
H7BX88,0.5872439040966755,0.5757077853564352,0.5717921495207797,0.6020328595091287
P63087,0.6954342140080442,0.6656379404510611,0.6818923768429915,0.69665252846162
A2A5H4,0.5187585108259007,0.5389638904872921,0.5444429192439821,0.5682581354606515
Q3TEA8,0.5638805225826781,0.0,0.5677821677726179,0.5895637435215564
Q99KW3,0.537494656829219,0.506941172378758,0.5046042947346239,0.5637709468736697
Q3UIA2,0.5277752063639379,0.41167070496639413,0.4359755664331214,0.5477482391990549
A0A140T8M2,0.6174267032792605,0.6002058012541126,0.6621351790401502,0.662902519270374
P62900,0.6795219369115512,0.6623015075954131,0.6784562083165735,0.6947416147601038
Q8C6B0,0.6128091666119599,0.5771932959951143,0.6069536440461011,0.6219630446141154
Q8K2V6,0.4874425617530842,0.0,0.5034773647054454,0.5139106272237318
P62311,0.6200834394115968,0.5876922364356352,0.6076027061244141,0.6148007393940726
Q7TMC8,0.5843081944168276,0.6052867306088315,0.594753040593419,0.583141884586716
P46414,0.5904068140436113,0.57686281225443,0.607659981677198,0.6201495676849115
Q9QXZ0,0.5280012490478367,0.5579768810164986,0.5337502010063839,0.5598803877282984
Q62048,0.6674011758966661,0.6352879256543572,0.6524781942515204,0.6766305591403294
Q91V12,0.5853044670845527,0.5537686183809171,0.6125421307612431,0.6208519332517043
P18419,0.5869681628234815,0.7589287636126419,0.6152487127573851,0.62049520866031
Q6NZN0,0.7039531672214988,0.6745484391539956,0.6771533247336561,0.7192019502218527
Q3U0V2,0.5765186801370323,0.5348145305355901,0.5711827174494531,0.0
G3X957,0.0,0.4462275949450534,0.4613514992704748,0.0
Q8R4K2,0.6056990956225775,0.6060923868634964,0.5376297726800064,0.6148205577316433
P62852,0.668496253393988,0.6270597347152445,0.6448784567972293,0.659982092507149
G3X9K3,0.6717289739906527,0.6608118502473884,0.6738946144772912,0.6741389510592072
Q9Z1W9,0.599742446944439,0.5366892020737762,0.5762198955928407,0.6053393265321456
Q9QY24,0.46036784246329987,0.0,0.5639624129110241,0.49712321861888437
Q62159,0.6298493679736762,0.6215318527363819,0.6427260878151756,0.6248584344887685
Q6P2K6,0.582013930466546,0.538312772090282,0.5830401315835015,0.6014061838124931
P28867,0.6017682201345552,0.5342807732549708,0.5756391540627935,0.586569701849706
Q6ZWZ2,0.5966999859218313,0.565857319191065,0.5881408394504559,0.6011280895992202
Q8R5H1,0.6802200942348005,0.6818564134412783,0.7001341393899198,0.7241102908443723
P56375,0.6090994314401609,0.5704551292530364,0.6017981916945262,0.6321456120842689
Q9WTZ1,0.5386075309496485,0.5154383791642312,0.5161967358426048,0.5720432168143676
Q9WU84,0.5548555241535454,0.0,0.5595043361747684,0.5746309899775377
Q9D6H2,0.5379985409516026,0.49604549300306,0.5740943526290126,0.587153480399557
A0A6I8MWZ0,0.546219203428427,0.519033000862163,0.5357769700367827,0.6153694990332976
P10493,0.5356086639650534,0.5654289693032497,0.5913254664748427,0.6040021300628665
Q9CR86,0.5859538735835552,0.5620093236547284,0.5860468797933311,0.6115814810709748
Q9WVL0,0.6267283527508251,0.5727414975152626,0.6115076395080778,0.6101863506516711
Q9D2R0,0.5927029984063908,0.5488581749769323,0.5986293358308727,0.5971567414837543
Q9Z0G0,0.0,0.4679807352917209,0.47710906711000944,0.5271747851858846
Q8BUK6,0.6159834663729835,0.55862426040355,0.6072794861566192,0.6428707842362836
Q9CY66,0.7789511192394625,0.4661613423070574,0.5492572653735533,0.5331863542050309
P60824,0.5963818760347812,0.0,0.5614650599755807,0.616518137180241
P06683,0.5833388030583048,0.5752473560039613,0.5999965480685734,0.6260802001603162
Q6YI28,0.0,0.6151623268894041,0.0,0.0
Q8CBY8,0.5359065427451463,0.0,0.5229918472949505,0.5677572883081345
Q91VA1,0.5454679383790478,0.6191145654419237,0.5443450567116966,0.5630979617189316
P97425,0.613580227092059,0.6187285815059417,0.6467153653288046,0.6510885660481718
Q60866,0.5296532345795031,0.5104220018952427,0.5504395420679565,0.5627891984038323
Q9Z1R2,0.5656252718397132,0.5658549050400263,0.5322416592640313,0.5582579126659077
Q3UI43,0.5755326649749745,0.5546350286508515,0.5781331584814602,0.5728899352398696
O54984,0.6272069888659088,0.5601276556924732,0.6063463258071832,0.6357517288430702
Q91ZR2,0.577225780697212,0.5336000270006303,0.6081525826060709,0.6128440363660361
O08784,0.5371075334839653,0.0,0.5473454787143247,0.5318379617482794
O54833,0.5420349890779556,0.49984517699682973,0.5184333421883915,0.5344219262631217
P10922,0.5759447101480032,0.5101842885899357,0.5502092348841755,0.527950383647122
Q9D8C4,0.6496880215221228,0.6277576742060811,0.6703147987740902,0.6768325772569139
Q9JHH6,0.589118927387426,0.5305775855388238,0.5783328813444353,0.5977790098002242
P67984,0.6652014112994805,0.6247723793681368,0.6448706413600724,0.6546251797516509
Q99J83,0.6005432666619973,0.5392403974388532,0.5730234315239271,0.5760355280908588
Q64669,0.5501035074450408,0.0,0.5411874268758324,0.5562985977159668
Q3UQ44,0.574702814969178,0.5343042712038738,0.556296866215027,0.5484594455134872
P43275,0.6345247232192858,0.617780494399895,0.6306716139665126,0.6662109089359856
Q9ET54,0.5660331219292526,0.49695407646575485,0.5694742305249221,0.596492743416803
P49586,0.5882223252795353,0.5389842043632054,0.6036096512881197,0.6101109481419235
Q9CQ92,0.5710764249640493,0.49949391657069797,0.5589457866347708,0.5938507190276103
Q8R409,0.6029278576561701,0.5620007719351617,0.596093144625908,0.6231353835475013
Q9EST4,0.584301307176289,0.5526391098060167,0.5778212971821682,0.5899428804702767
A0A2R8VHP3,0.7037726295669915,0.6848442402440076,0.685040129855537,0.7503556971326095
Q05920,0.5927270659075503,0.5403017804473075,0.5937757739048106,0.593394896924241
Q5M8N0,0.6220401490725029,0.5717849928803108,0.6202546612048837,0.6315746556694085
Q921J2,0.5814262669175799,0.518961087370587,0.6014383193462272,0.5733660062836714
O09043,0.0,0.0,0.5267247865510053,0.0
Q9JJ28,0.6385605471039584,0.6264600117863398,0.6825845045649075,0.7025189652765232
A0A075B5V8,0.6062513180412407,0.6310712266585335,0.6266817969812338,0.6830253140729586
D3Z598,0.5325204734348531,0.5384196205098669,0.5737318399787896,0.5956841807044353
Q64345,0.5212693851790425,0.555563578867125,0.5946769739588451,0.5926381024117213
P56394,0.5400189845190002,0.5413411508277444,0.504724453672006,0.5518343013971104
Q3TBL6,0.559630263263245,0.0,0.5211938636085954,0.5799354418321576
P56812,0.6372893497162382,0.6093428667055213,0.6012436502860923,0.615010373953052
Q60596,0.48990521896797495,0.0,0.0,0.5061208161434626
Q8VCN6,0.5832857297013617,0.6089205331838463,0.6417205247031915,0.6232183285719032
Q0VGB7,0.5577776257839707,0.4945990725875517,0.5499615358102994,0.5536527440052789
P01675,0.5516273482149796,0.544640931940556,0.5623442116621457,0.5752050921615538
A0A075B5R0,0.0,0.46657738139001587,0.567704518528171,0.5687289673468731
Q9R008,0.5278858107208402,0.4929837998218332,0.5237609706310814,0.5062520219046559
P63166,0.5675337955714514,0.5329955235155404,0.5775897466390884,0.5892764540577682
Q61371,0.0,0.0,0.0,0.5561256922418469
Q9JMG1,0.6085100949526089,0.532291081552642,0.6105870889819092,0.6190748910342294
P18528,0.0,0.0,0.5324791651415781,0.0
Q9WU28,0.637224289301245,0.6530286188216163,0.6336727913131897,0.6561111534967017
P09055,0.5166281235760789,0.0,0.5205751093474593,0.5829471541434086
Q64314,0.5485314379671296,0.5223887053196425,0.5671600186108583,0.5587732346634342
Q8VE47,0.620302616490744,0.5952786623955566,0.6157002370823296,0.6363568425383984
A2A7K5,0.5884747376921475,0.5464991194056039,0.5791978313066172,0.582954249309577
P09813,0.7218676075854563,0.7088960941845064,0.7248465793920235,0.7257709719129116
Q8R0H9,0.6285509904996751,0.6188413119630232,0.6221211539435124,0.6872246656476841
P61021,0.563814478401735,0.0,0.545983779977427,0.0
Q5SWU9,0.0,0.5190310544088627,0.5491874366658626,0.5284560460237052
Q9D898,0.5071908273338068,0.0,0.5123051356672831,0.5363087074334953
A0A1B0GSF9,0.4737749196632337,0.4291164995606821,0.5287166520432749,0.5859831602492401
P11404,0.6253576542174804,0.602778481959388,0.6269831948365503,0.6446976380478682
Q9DCH6,0.5970607383188362,0.5753792688457471,0.6084314028329756,0.6111398246120198
E9Q0F0,0.8094664458911669,0.7741667372700478,0.779280203405533,0.8364334702364409
P61957,0.694245956089199,0.6782301562299367,0.6969725324186563,0.7243498754783398
Q80U87,0.6516265440299164,0.6176366999938812,0.6905650467931296,0.7028038582771874
Q8R2S8,0.5335297478690643,0.0,0.5289010079990989,0.6136524821472555
P54726,0.6115877671892802,0.5788871110009672,0.6132882529097813,0.630345335306816
Q02788,0.6378068115828351,0.6550582277976967,0.6265254806166798,0.6550515873347554
Q9JHW4,0.6162938731073727,0.5755321724259932,0.5915271490009247,0.6287141114506074
Q8K0Q5,0.4724011984736495,0.0,0.5498745407514104,0.5737071196453603
Q69ZN7,0.647221062720441,0.620553145156321,0.6509499727439344,0.6618931775416916
O08800,0.6001779642239204,0.5833114514873353,0.5963573037981874,0.6182419965088896
P52430,0.6874311916592185,0.6497742926860284,0.681882097048079,0.6975330315700426
Q8BPB0,0.6481471609810145,0.628519066652838,0.6392655994829767,0.6336551628737536
Q63810,0.5607391193091708,0.5190916286692289,0.5596705116055392,0.5800375712568716
Q9D0M5,0.6869097771030311,0.6695177880411501,0.6706531746572607,0.6696784748630277
P01638,0.641569483205345,0.61271617453212,0.6468758009170832,0.591690320132007
P81117,0.5472381147540194,0.5168505526649787,0.49875226465443134,0.6113178297094977
Q8BW88,0.6163518845519247,0.6062556774644436,0.6235525045365139,0.6579275839154659
P51437,0.0,0.5766224330570762,0.547175113860343,0.0
Q78JE5,0.5990641408717311,0.5333735095401154,0.5827100117097035,0.6213556882682908
Q9Z2X2,0.5974261842961381,0.5633229517682478,0.5861244962802098,0.6028776586092399
Q2NL51,0.5746616840040722,0.5185265756076575,0.5796654631369663,0.6206036272297946
P23578,0.5662838798336297,0.5550256068513237,0.5604712316787206,0.5705158432720717
Q9D820,0.5430616378740244,0.5141442953052788,0.5557878592358775,0.5806207563202342
H3BKU1,0.0,0.0,0.5143660044916468,0.5367363759960626
Q9JMA2,0.648220295120803,0.6366145631979852,0.6658377463105144,0.6919759474270348
A0A0R4J0H1,0.5696698979535434,0.6707297979126059,0.5933096719208402,0.559969825501102
A2AQ19,0.509586749433396,0.0,0.4790702452664828,0.5146614697353695
Q9CYA0,0.5525182808389815,0.5285863801637654,0.5320077345044351,0.57382276731543
A0A075B680,0.0,0.5570187288387126,0.5394647529914515,0.0
Q9JMI7,0.6167986073476864,0.6165433466723474,0.6007572851695645,0.6091354300249908
P55292,0.0,0.591992219279306,0.46758005590424667,0.0
Q9R059,0.506850201197529,0.5390004357096423,0.5191124474567554,0.5304723596280904
Q8VEN2,0.6933931777676388,0.724760108874122,0.6829548146075144,0.6752827359455518
Q8C0D5,0.6886366352397213,0.6691624507271735,0.6951405250352529,0.7109970299436035
Q9R1Q7,0.5631386391856709,0.5457202279297869,0.5642943069411174,0.5824178331839438
Q9D263,0.0,0.6052721904084144,0.577522877049254,0.6051911428153486
Q8R3C0,0.5885732006359086,0.5824212389983587,0.5900311191056213,0.6051764492355917
Q9ERF3,0.5004965224022039,0.5472924128711829,0.511214695160935,0.47703360590100424
Q9D967,0.566496889303929,0.5283514510869978,0.5607140556463281,0.5343771959342228
Q8BP92,0.5268911978709729,0.0,0.0,0.5407560026839476
Q3UMF0,0.44117593998237586,0.42695646429072004,0.4559563302522317,0.4779081136076921
Q921K8,0.586153397549954,0.550397291739548,0.5816664204871322,0.6042342503051801
Q9Z2V5,0.5281103107804952,0.5575341163045265,0.0,0.5344408764472999
P10404,0.0,0.588681878299276,0.0,0.0
Q9CXL3,0.5178852974755961,0.48193735960932466,0.527882964046686,0.5607451559600724
Q9D0C4,0.5418985431454135,0.4907149140207375,0.5291660430714403,0.538554317577214
Q91WG2,0.5567152311435839,0.5103339756440104,0.5518872015613764,0.5394360399008806
Q91W89,0.5967876570456069,0.5650698807999112,0.5825605798118262,0.5739834996089751
D3Z3B8,0.5593091501900793,0.5281366645542995,0.5581138279873636,0.5844220520138956
Q8VD62,0.7282345660188788,0.6740861625834301,0.7021211993939406,0.7445264423450852
P05480,0.5734821119087395,0.5684546272340277,0.5634737852802433,0.5823650071472188
O08759,0.5845556346075557,0.5343285058290257,0.582181014996503,0.5718161297639287
Q8R5I6,0.6097041527688445,0.6294241774735353,0.5829769928720708,0.6328405668188982
Q6PAV2,0.5474738903803771,0.49180799718310714,0.5692084715094257,0.6025966367470728
D3Z4U0,0.6024955901785455,0.566664221380799,0.5866040051442258,0.6199373138348333
Q6IFZ6,0.6559183957173916,0.6033208976054985,0.626952095485659,0.6734605086638547
Q8VC30,0.5787455916668746,0.5790900317263245,0.5980049759609495,0.5770936213044303
Q60590,0.6824382266540364,0.6807365880663837,0.6943006962193614,0.6940055672190469
Q6ZWM4,0.6133332977513475,0.5848876155254231,0.5981492145658074,0.606139759299988
Q80UY2,0.5460461122604967,0.515961917672831,0.5511744986459998,0.5240195696854436
P30115,0.6507941793877702,0.5800601458188119,0.6336711183926881,0.6537042280788995
P37040,0.5749796836294416,0.4907973759911998,0.5595711592312168,0.578770864559661
Q3UE37,0.6008489091966916,0.5452637307550181,0.5971839411595375,0.6144414321393864
F8WHM5,0.52935877191762,0.5278446375242636,0.5040415511396725,0.5290541857971023
Q9JKV1,0.5731853439657993,0.6028935273480108,0.5587195903621212,0.0
P0C027,0.6125067188294205,0.5765546048815727,0.610961467569727,0.6337427676862186
Q9QVP9,0.604600145727155,0.5506397776226353,0.5820258000507911,0.6202216050434114
Q8BGZ7,0.6808339145070491,0.6504307772944086,0.6619191863614534,0.6898761233873604
Q8BGB7,0.5743529342838256,0.54667797068048,0.5602035393705038,0.5918033911235395
Q9ES74,0.554052992597005,0.49285678372512176,0.5554375697632707,0.589295830336398
Q99PP9,0.5057414762751737,0.47832867793735345,0.495707931964449,0.5235130674268857
Q9JLV6,0.5240721471651795,0.49200845720299047,0.5279659095341438,0.558353917989509
Q80UW8,0.5538967986066103,0.47186551730425175,0.5503766152925375,0.5642438202730542
P32233,0.5076862871805794,0.0,0.5037609655215377,0.5522458816221137
C0HKE5,0.684287704798971,0.6604682302970781,0.6920902696697214,0.6709018421448196
Q9D1J3,0.6299026847546081,0.6136452603688176,0.6302180745276011,0.644010055940492
Q3UFY7,0.6295019857715128,0.5983376383705815,0.632345013524975,0.637038559733874
Q9CSU0,0.5714670658236065,0.5017910428022069,0.5611807832969664,0.576138698921374
Q8BMK4,0.595559094693445,0.5659192837912023,0.5795372634869304,0.5838717693150991
Q9ERG2,0.5910301218500312,0.5812461338677889,0.5870685089370047,0.5909163434801331
Q8BFW4,0.49888870289851495,0.46154314701333016,0.4847499635899203,0.5113652041281922
P50518,0.6302393387872481,0.6085909818254637,0.60096505409686,0.6225904184608819
Q9CSH3,0.544786346184823,0.0,0.46924069190608525,0.5205808252505312
