Accession,luminal protein 2.5
P51885,1.1267299181752106
Q9WUM3,0.8556287469095963
Q64726,0.53859179214317
Q99MD9,0.31776791896277334
Q4VAA2,-0.0009270169886488528
Q91Z53,0.6976084193684923
P01869,1.0523053853001674
Q9WVJ2,0.5313106718040473
Q9CY58,0.7767807549167756
Q9JIF0,0.6375487657862354
Q9QUM9,1.201993784952574
Q62446,0.41460860553190587
F7CUP3,0.3089661165069877
P29788,0.4791205341018807
P70372,0.41818831599571205
A0A1L1STE4,0.4240943043992221
Q91V76,0.6012960535767357
P00493,0.6792266412252653
Q9CYR6,0.5461839245802661
Q3TW96,0.3203240644352514
Q9QXT0,0.014295923664949448
P26369,0.013959091625872182
Q9R0P9,0.3363930270191646
G3X9Z5,-1.0533100234375619
P22599,2.105461530792193
Q05BC3,0.6393941447654824
Q6Q899,0.32697659389152606
P34022,0.9802751954992599
P32067,0.6519786914500828
O35744,-0.2985974871958036
P61202,0.14536445114305743
Q922F4,0.5711592222579744
Q9EPU0,0.5410368759378916
Q9Z2M7,1.251672549735669
P97825,0.12400710827768559
Q91W50,0.19402819847164432
P51150,0.712161459109178
Q9EQ80,0.24255327108644134
P62751,0.8582520583218308
Q06138,0.4654256293996912
Q9CPR4,0.7679722178769829
O89079,1.0596076171242352
P17918,0.7847882742243214
Q8C0C7,1.2802311925705356
P23591,0.7636996502730661
O88456,0.932395653480961
E9PYI8,0.4944922713904977
Q9JI75,0.09659585153926065
Q62148,0.7497305368345514
Q4FZE8,0.8046933231623584
P26350,0.6181581724039011
P70670,0.6067216371303479
P63242,1.2355041697989777
Q8C7E4,0.5942394329375826
P61087,0.475807921985226
O09172,0.33223682305445473
Q9QYG0,-0.08984065709174317
Q921M3,0.22093634897555847
Q8BH35,0.3930409124352772
Q9R1P1,0.595576791090444
Q6IRU2,1.069672411993282
Q9Z1D1,0.35496507250516873
O35286,0.818189825450228
Q61655,0.38736805743888475
Q9QZ08,0.25575262728077663
Q8BVE3,-0.023756772843666653
Q9WVQ5,0.5611275215610173
O35841,0.5061592247052153
P63073,0.6509300770136199
B1B0C7,-0.20009706554269924
Q9QWK4,0.15766782873382917
Q9DBK7,0.4491211279752412
Q9DBG3,0.4108295861068104
Q78ZA7,0.5704597490997491
O70557,1.3027809856241197
Q9CQM9,0.8168094694914599
