Accession,luminal protein estrus
P23591,-0.02167470608341347
O88456,-0.02435837071885577
E9PYI8,-0.05016924117794785
Q9JI75,-0.07083427866517931
Q62148,-0.02533703226002248
Q4FZE8,0.03170733823851005
P26350,-0.06052057397454511
P70670,-0.03913324626318707
P63242,0.09853061756416226
Q8C7E4,-0.04870265916934296
P61087,-0.052097766033714056
O09172,-0.06778127157346275
Q9QYG0,-0.07034283755373304
Q921M3,-0.057316689391927515
Q8BH35,-0.06277849905852839
Q9R1P1,-0.027600567033738116
Q6IRU2,-0.005524077623281571
Q9Z1D1,-0.06308751715475724
O35286,-0.010392690943845415
Q61655,-0.06202147692702548
Q9QZ08,-0.06345744492342952
Q8BVE3,-0.07279232380063037
Q9WVQ5,-0.04783415058892742
O35841,-0.05527883030515462
P63073,-0.046513050039085194
B1B0C7,-0.08090441209619505
Q9QWK4,-0.07646915206855741
Q9DBK7,-0.06517396834691358
Q9DBG3,-0.06191265154478002
Q78ZA7,-0.04977767065848339
O70557,0.0748638219551553
Q9CQM9,-0.023250578387088904
Q91VH6,-0.055070110727439225
Q9D142,-0.06893377565057027
Q9QXC1,-0.017576889542890713
P97470,-0.07872966902177732
Q8BFY9,-0.07090219672199705
P62281,-0.018891533175504953
Q03265,-0.07201689147541145
G3X8T9,-0.011808396224062708
Q64467,-0.05281616733898614
Q99LB6,-0.025133917077240896
Q9CQ19,-0.04806668320160109
O54724,-0.052376926283135096
Q148R4,-0.08173312012840303
P42208,-0.05061012341053861
A0A494B952,-0.030768334713355015
P09036,-0.07976922347402987
P0DOV1,-0.061353979084130435
Q04857,-0.07514869563956576
Q8CG72,-0.03446621783376263
P63038,-0.04517318563320023
Q9DAK9,0.01708240801594543
A0A0R4J049,-0.061222177821305276
P46412,-0.007490938123985976
Q60631,0.035055609359821625
P00683,-0.08185960630004621
Q64674,-0.04526320177591737
Q8VCA8,-0.07538035797989733
P61164,-0.04987885940233225
Q8BTY1,-0.03200088609588837
Q8VCT4,-0.03581776955000768
Q8K4Z3,-0.02983253187857819
Q9CQB8,-0.0691586469848857
P43274,-0.005519680024312373
Q99KP3,-0.05525500634681965
Q07235,-0.06678584538607582
Q7TPV4,-0.07674740768039112
P62754,-0.06641613616574704
Q9CYT6,-0.0759475685719756
P62717,-0.049418875483065595
Q99K48,-0.05617601165316834
Q62422,-0.07110671654772444
Q01405,-0.0732064506045791
Q6QR59,-0.057232895062626535
D3YUT3,-0.03435991082213392
P26231,-0.06723846869916394
P54071,0.016978613872840234
Q99KH8,-0.06943094432162378
Q9QY48,-0.07985329608487209
Q9DCC4,-0.027631004501123355
Q9CRB1,-0.0741076233628662
Q99L45,-0.05911400164208957
P70271,-0.06820521580876146
Q9WUK2,-0.036667563599978824
Q8CAY6,-0.06407521014306522
Q62093,-0.02806949280316024
Q9CQV8,0.15746669267508123
E0CXN5,-0.032216404423306665
P54823,-0.07124126873419932
Q9DCV7,-0.043459061431555125
P32848,0.12254244873769829
Q9JMD3,0.15064379419359003
G3UXL2,0.009719596994761565
Q6P1B9,-0.054498820835647936
Q9JLQ0,-0.009405601432572805
Q9WVJ3,-0.0664729704314017
Q99J36,-0.058702954583887905
Q9R1P0,-0.012733824767167553
P47713,-0.05624382155836783
Q9WTI7,-0.07270550920862102
P62911,-0.06179400110344229
Q9Z0J0,-0.05214573263260835
Q9DCT1,-0.05436034794747344
P62270,-0.004375018819234362
Q9CPU0,0.04454018599270103
A0A0A6YW77,-0.02338639938577859
Q8C0E2,-0.07728511265097932
P97461,-0.05607461978510708
E9QP62,-0.06955689429801314
Q8R0A5,-0.04177033241180689
Q8C0M9,-0.06887987095794916
Q60967,-0.06998809980316711
P62264,-0.020382090710005706
P40336,-0.05882850940738915
P35979,-0.013119405523822668
P43276,0.2865943184824384
Q9WTX5,-0.04877370695803838
Q8BG13,-0.06348818882508445
Q3UP87,-0.07520115140898491
G3X8T3,-0.07636164800030155
P58389,-0.04695487465095269
Q9R1T2,-0.04847047230666271
O35295,-0.04419132890773246
P45591,-0.04197076860922685
O08663,-0.05877903486954565
Q9DAW9,-0.07575407642730332
F8WI14,-0.06199357295222973
Q8C878,-0.0718317462345632
Q8JZR2,-0.06320763109316843
P16460,0.07606411364448021
